日期,城市,质量等级,AQI,PM2.5,PM10,NO2,SO2,CO,O3,年份,月份,季节,星期几,是否周末,AQI_lag1,PM2.5_roll7_mean
2020-04-12,兰州市,良,70,30,91.0,51.0,13,0.83,67,2020,4,春季,7,1,73.0,36.142857142857146
2020-04-13,兰州市,良,88,40,125.0,53.0,12,0.78,69,2020,4,春季,1,0,70.0,36.71428571428572
2020-04-14,兰州市,轻度污染,105,47,160.0,59.0,16,1.0,57,2020,4,春季,2,0,88.0,38.85714285714285
2020-04-15,兰州市,轻度污染,126,53,202.0,56.0,21,0.85,70,2020,4,春季,3,0,105.0,41.85714285714285
2020-04-16,兰州市,良,71,27,93.0,21.0,10,0.4,83,2020,4,春季,4,0,126.0,41.142857142857146
2020-04-17,兰州市,良,85,30,120.0,42.0,13,0.58,66,2020,4,春季,5,0,71.0,36.85714285714285
2020-04-18,兰州市,良,81,39,113.0,27.0,10,0.78,94,2020,4,春季,6,1,85.0,38.0
2020-04-19,兰州市,良,98,44,146.0,46.0,14,0.73,74,2020,4,春季,7,1,81.0,40.0
2020-04-20,兰州市,轻度污染,101,42,152.0,19.0,11,0.44,79,2020,4,春季,1,0,98.0,40.285714285714285
2020-04-21,兰州市,良,61,28,72.0,22.0,5,0.41,84,2020,4,春季,2,0,101.0,37.57142857142857
2020-04-22,兰州市,良,61,29,72.0,42.0,11,0.71,72,2020,4,春季,3,0,61.0,34.142857142857146
2020-04-23,兰州市,良,65,26,79.0,32.0,11,0.42,95,2020,4,春季,4,0,61.0,34.0
2020-04-24,兰州市,良,59,25,68.0,36.0,11,0.53,92,2020,4,春季,5,0,65.0,33.285714285714285
2020-04-25,兰州市,良,68,28,88.0,54.0,18,0.67,65,2020,4,春季,6,1,59.0,31.714285714285715
2020-04-26,兰州市,良,76,35,103.0,61.0,25,1.01,63,2020,4,春季,7,1,68.0,30.428571428571427
2020-04-27,兰州市,良,79,37,107.0,68.0,24,0.98,66,2020,4,春季,1,0,76.0,29.714285714285715
2020-04-28,兰州市,良,82,37,113.0,66.0,26,0.91,69,2020,4,春季,2,0,79.0,31.0
2020-04-29,兰州市,良,80,36,110.0,63.0,18,0.8,68,2020,4,春季,3,0,82.0,32.0
2020-04-30,兰州市,良,86,34,120.0,65.0,20,0.95,71,2020,4,春季,4,0,80.0,33.142857142857146
2020-05-01,兰州市,良,87,36,112.0,73.0,20,0.97,80,2020,5,春季,5,0,86.0,34.714285714285715
2020-05-02,兰州市,良,88,38,107.0,77.0,22,1.01,86,2020,5,春季,6,1,87.0,36.142857142857146
2020-05-03,兰州市,轻度污染,141,54,214.5,54.0,12,0.73,73,2020,5,春季,7,1,88.0,38.85714285714285
2020-05-04,兰州市,良,100,46,149.0,23.0,8,0.62,106,2020,5,春季,1,0,141.0,40.142857142857146
2020-05-05,兰州市,良,82,35,113.0,50.0,12,0.7,86,2020,5,春季,2,0,100.0,39.85714285714285
2020-05-06,兰州市,优,46,26,48.0,26.0,11,0.55,100,2020,5,春季,3,0,82.0,38.42857142857143
2020-05-07,兰州市,良,51,30,56.0,27.0,5,0.48,66,2020,5,春季,4,0,46.0,37.85714285714285
2020-05-08,兰州市,良,62,27,76.0,16.0,6,0.29,81,2020,5,春季,5,0,51.0,36.57142857142857
2020-05-09,兰州市,良,51,22,51.0,26.0,5,0.49,88,2020,5,春季,6,1,62.0,34.285714285714285
2020-05-10,兰州市,良,84,38,116.0,45.0,14,0.68,65,2020,5,春季,7,1,51.0,32.0
2020-05-11,兰州市,良,71,34,94.0,33.0,5,0.47,74,2020,5,春季,1,0,84.0,30.285714285714285
2020-05-12,兰州市,良,68,28,87.0,50.0,14,0.77,70,2020,5,春季,2,0,71.0,29.285714285714285
2020-05-13,兰州市,良,62,25,75.0,32.0,8,0.64,82,2020,5,春季,3,0,68.0,29.142857142857142
2020-05-14,兰州市,良,77,33,103.0,50.0,12,0.69,72,2020,5,春季,4,0,62.0,29.571428571428573
2020-05-15,兰州市,良,69,33,89.0,39.0,13,0.6,78,2020,5,春季,5,0,77.0,30.428571428571427
2020-05-16,兰州市,良,51,21,52.0,38.0,7,0.45,83,2020,5,春季,6,1,69.0,30.285714285714285
2020-05-17,兰州市,良,82,30,114.0,45.0,16,0.73,74,2020,5,春季,7,1,51.0,29.142857142857142
2020-05-18,兰州市,良,81,34,113.0,34.0,10,0.61,80,2020,5,春季,1,0,82.0,29.142857142857142
2020-05-19,兰州市,良,76,32,101.0,52.0,14,0.73,74,2020,5,春季,2,0,81.0,29.714285714285715
2020-05-20,兰州市,良,70,31,90.0,59.0,19,0.95,70,2020,5,春季,3,0,76.0,30.571428571428573
2020-05-21,兰州市,良,64,28,77.0,51.0,13,0.78,81,2020,5,春季,4,0,70.0,29.857142857142858
2020-05-22,兰州市,良,77,32,104.0,49.0,17,0.68,73,2020,5,春季,5,0,64.0,29.714285714285715
2020-05-23,兰州市,优,43,25,45.0,27.0,5,0.49,79,2020,5,春季,6,1,77.0,30.285714285714285
2020-05-24,兰州市,优,40,22,40.0,35.0,8,0.48,59,2020,5,春季,7,1,43.0,29.142857142857142
2020-05-25,兰州市,优,48,22,51.0,35.0,9,0.71,71,2020,5,春季,1,0,40.0,27.428571428571427
2020-05-26,兰州市,优,29,17,27.0,28.0,6,0.5,64,2020,5,春季,2,0,48.0,25.285714285714285
2020-05-27,兰州市,优,41,19,34.0,34.0,5,0.59,76,2020,5,春季,3,0,29.0,23.571428571428573
2020-05-28,兰州市,良,54,20,55.0,42.0,10,0.86,74,2020,5,春季,4,0,41.0,22.428571428571427
2020-05-29,兰州市,良,67,27,82.0,41.0,14,0.68,77,2020,5,春季,5,0,54.0,21.714285714285715
2020-05-30,兰州市,良,54,30,61.0,31.0,5,0.56,82,2020,5,春季,6,1,67.0,22.428571428571427
2020-05-31,兰州市,良,68,29,81.0,48.0,14,0.87,85,2020,5,春季,7,1,54.0,23.428571428571427
2020-06-01,兰州市,良,54,23,59.0,34.0,8,0.6,85,2020,6,夏季,1,0,68.0,23.571428571428573
2020-06-02,兰州市,良,61,24,70.0,48.0,12,0.89,79,2020,6,夏季,2,0,54.0,24.571428571428573
2020-06-03,兰州市,良,66,26,70.0,47.0,15,0.94,91,2020,6,夏季,3,0,61.0,25.571428571428573
2020-06-04,兰州市,良,58,25,68.0,48.0,13,0.65,75,2020,6,夏季,4,0,66.0,26.285714285714285
2020-06-05,兰州市,良,67,24,67.0,52.0,12,0.96,88,2020,6,夏季,5,0,58.0,25.857142857142858
2020-06-06,兰州市,良,71,31,92.0,72.0,18,0.83,53,2020,6,夏季,6,1,67.0,26.0
2020-06-07,兰州市,良,76,37,101.0,33.0,8,0.53,84,2020,6,夏季,7,1,71.0,27.142857142857142
2020-06-08,兰州市,优,43,22,44.0,19.0,5,0.5,88,2020,6,夏季,1,0,76.0,27.0
2020-06-09,兰州市,良,65,27,76.0,35.0,11,0.63,98,2020,6,夏季,2,0,43.0,27.428571428571427
2020-06-10,兰州市,良,72,32,95.0,33.0,9,0.6,89,2020,6,夏季,3,0,65.0,28.285714285714285
2020-06-11,兰州市,优,46,24,43.0,17.0,6,0.48,115,2020,6,夏季,4,0,72.0,28.142857142857142
2020-06-12,兰州市,良,54,24,51.0,24.0,10,0.55,112,2020,6,夏季,5,0,46.0,28.142857142857142
2020-06-13,兰州市,良,56,29,63.0,25.0,5,0.5,79,2020,6,夏季,6,1,54.0,27.857142857142858
2020-06-14,兰州市,良,54,25,61.0,37.0,11,0.88,70,2020,6,夏季,7,1,56.0,26.142857142857142
2020-06-15,兰州市,良,53,26,57.0,24.0,13,0.69,92,2020,6,夏季,1,0,54.0,26.714285714285715
2020-06-16,兰州市,优,42,22,42.0,31.0,5,0.71,78,2020,6,夏季,2,0,53.0,26.0
2020-06-17,兰州市,优,41,20,37.0,37.0,7,0.65,84,2020,6,夏季,3,0,42.0,24.285714285714285
2020-06-18,兰州市,良,66,25,68.0,51.0,12,0.99,87,2020,6,夏季,4,0,41.0,24.428571428571427
2020-06-19,兰州市,良,56,20,54.0,35.0,8,0.58,97,2020,6,夏季,5,0,66.0,23.857142857142858
2020-06-20,兰州市,良,57,23,50.0,25.0,8,0.59,109,2020,6,夏季,6,1,56.0,23.0
2020-06-21,兰州市,优,49,24,54.0,21.0,8,0.59,84,2020,6,夏季,7,1,57.0,22.857142857142858
2020-06-22,兰州市,优,36,19,34.0,23.0,5,0.54,93,2020,6,夏季,1,0,49.0,21.857142857142858
2020-06-23,兰州市,良,56,22,60.0,47.0,7,0.69,77,2020,6,夏季,2,0,36.0,21.857142857142858
2020-06-24,兰州市,良,68,26,73.0,56.0,14,0.87,77,2020,6,夏季,3,0,56.0,22.714285714285715
2020-06-25,兰州市,良,69,33,91.0,50.0,17,0.83,63,2020,6,夏季,4,0,68.0,23.857142857142858
2020-06-26,兰州市,优,43,18,34.0,22.0,6,0.47,111,2020,6,夏季,5,0,69.0,23.571428571428573
2020-06-27,兰州市,良,53,19,55.0,41.0,11,0.9,78,2020,6,夏季,6,1,43.0,23.0
2020-06-28,兰州市,良,79,35,105.0,22.0,8,0.58,114,2020,6,夏季,7,1,53.0,24.571428571428573
2020-06-29,兰州市,良,59,21,68.0,41.0,9,0.63,77,2020,6,夏季,1,0,79.0,24.857142857142858
2020-06-30,兰州市,良,59,23,69.0,45.0,14,0.75,71,2020,6,夏季,2,0,59.0,25.0
2020-07-01,兰州市,优,38,17,34.0,26.0,7,0.54,90,2020,7,夏季,3,0,59.0,23.714285714285715
2020-07-02,兰州市,良,62,24,71.0,40.0,16,0.77,91,2020,7,夏季,4,0,38.0,22.428571428571427
2020-07-03,兰州市,良,62,30,74.0,38.0,7,0.52,70,2020,7,夏季,5,0,62.0,24.142857142857142
2020-07-04,兰州市,良,67,29,68.0,43.0,8,0.66,92,2020,7,夏季,6,1,62.0,25.571428571428573
2020-07-05,兰州市,良,79,30,91.0,58.0,16,0.78,85,2020,7,夏季,7,1,67.0,24.857142857142858
2020-07-06,兰州市,良,61,25,68.0,46.0,14,0.63,91,2020,7,夏季,1,0,79.0,25.428571428571427
2020-07-07,兰州市,良,55,18,46.0,41.0,8,0.66,102,2020,7,夏季,2,0,61.0,24.714285714285715
2020-07-08,兰州市,优,47,18,43.0,27.0,10,0.44,103,2020,7,夏季,3,0,55.0,24.857142857142858
2020-07-09,兰州市,优,44,19,45.0,28.0,10,0.49,87,2020,7,夏季,4,0,47.0,24.142857142857142
2020-07-10,兰州市,优,42,18,37.0,23.0,6,0.55,103,2020,7,夏季,5,0,44.0,22.428571428571427
2020-07-11,兰州市,优,29,13,27.0,31.0,6,0.55,61,2020,7,夏季,6,1,42.0,20.142857142857142
2020-07-12,兰州市,优,45,15,33.0,36.0,6,0.66,90,2020,7,夏季,7,1,29.0,18.0
2020-07-13,兰州市,良,52,19,56.0,52.0,12,0.91,51,2020,7,夏季,1,0,45.0,17.142857142857142
2020-07-14,兰州市,优,32,14,28.0,29.0,7,0.61,69,2020,7,夏季,2,0,52.0,16.571428571428573
2020-07-15,兰州市,优,39,10,33.0,32.0,9,0.88,76,2020,7,夏季,3,0,32.0,15.428571428571429
2020-07-16,兰州市,优,40,15,40.0,34.0,11,0.76,59,2020,7,夏季,4,0,39.0,14.857142857142858
2020-07-17,兰州市,优,48,18,43.0,31.0,11,0.68,88,2020,7,夏季,5,0,40.0,14.857142857142858
2020-07-18,兰州市,优,31,14,24.0,22.0,5,0.44,91,2020,7,夏季,6,1,48.0,15.0
2020-07-19,兰州市,优,48,18,39.0,39.0,11,0.73,91,2020,7,夏季,7,1,31.0,15.428571428571429
2020-07-20,兰州市,良,55,17,52.0,44.0,12,0.72,80,2020,7,夏季,1,0,48.0,15.142857142857142
2020-07-21,兰州市,优,42,16,40.0,26.0,8,0.49,85,2020,7,夏季,2,0,55.0,15.428571428571429
2020-07-22,兰州市,优,41,16,37.0,26.0,8,0.81,83,2020,7,夏季,3,0,42.0,16.285714285714285
2020-07-23,兰州市,优,38,16,39.0,26.0,6,0.53,50,2020,7,夏季,4,0,41.0,16.428571428571427
2020-07-24,兰州市,优,48,23,50.0,30.0,6,0.73,58,2020,7,夏季,5,0,38.0,17.142857142857142
2020-07-25,兰州市,优,40,14,44.0,30.0,6,0.53,74,2020,7,夏季,6,1,48.0,17.142857142857142
2020-07-26,兰州市,良,70,27,86.0,51.0,11,0.88,75,2020,7,夏季,7,1,40.0,18.428571428571427
2020-07-27,兰州市,良,73,24,85.0,56.0,16,0.97,84,2020,7,夏季,1,0,70.0,19.428571428571427
2020-07-28,兰州市,优,50,18,52.0,38.0,8,0.63,76,2020,7,夏季,2,0,73.0,19.714285714285715
2020-07-29,兰州市,优,50,18,52.0,27.0,7,0.72,84,2020,7,夏季,3,0,50.0,20.0
2020-07-30,兰州市,优,49,19,53.0,28.0,9,0.8,99,2020,7,夏季,4,0,50.0,20.428571428571427
2020-07-31,兰州市,良,68,26,78.0,43.0,15,0.73,89,2020,7,夏季,5,0,49.0,20.857142857142858
2020-08-01,兰州市,优,47,16,42.0,27.0,7,0.53,108,2020,8,夏季,6,1,68.0,21.142857142857142
2020-08-02,兰州市,良,57,21,62.0,38.0,16,0.91,87,2020,8,夏季,7,1,47.0,20.285714285714285
2020-08-03,兰州市,优,46,16,45.0,28.0,9,0.68,92,2020,8,夏季,1,0,57.0,19.142857142857142
2020-08-04,兰州市,优,38,19,37.0,28.0,11,0.83,78,2020,8,夏季,2,0,46.0,19.285714285714285
2020-08-05,兰州市,优,32,14,28.0,19.0,9,0.72,79,2020,8,夏季,3,0,38.0,18.714285714285715
2020-08-06,兰州市,优,37,16,36.0,31.0,10,0.79,62,2020,8,夏季,4,0,32.0,18.285714285714285
2020-08-07,兰州市,良,55,20,61.0,52.0,13,1.18,61,2020,8,夏季,5,0,37.0,17.428571428571427
2020-08-08,兰州市,良,52,17,51.0,38.0,7,0.8,80,2020,8,夏季,6,1,55.0,17.571428571428573
2020-08-09,兰州市,良,56,18,57.0,47.0,15,1.24,73,2020,8,夏季,7,1,52.0,17.142857142857142
2020-08-10,兰州市,良,65,25,77.0,53.0,20,1.08,75,2020,8,夏季,1,0,56.0,18.428571428571427
2020-08-11,兰州市,优,34,16,33.0,29.0,8,0.95,64,2020,8,夏季,2,0,65.0,18.0
2020-08-12,兰州市,优,46,19,48.0,23.0,6,0.73,81,2020,8,夏季,3,0,34.0,18.714285714285715
2020-08-13,兰州市,优,50,15,51.0,44.0,14,1.0,64,2020,8,夏季,4,0,46.0,18.571428571428573
2020-08-14,兰州市,优,35,12,33.0,40.0,7,0.59,43,2020,8,夏季,5,0,50.0,17.428571428571427
2020-08-15,兰州市,优,45,17,44.0,50.0,9,0.8,58,2020,8,夏季,6,1,35.0,17.428571428571427
2020-08-16,兰州市,良,57,20,67.0,36.0,7,0.55,61,2020,8,夏季,7,1,45.0,17.714285714285715
2020-08-17,兰州市,优,33,13,30.0,28.0,6,0.53,84,2020,8,夏季,1,0,57.0,16.0
2020-08-18,兰州市,优,44,14,42.0,42.0,10,0.89,60,2020,8,夏季,2,0,33.0,15.714285714285714
2020-08-19,兰州市,优,46,16,45.0,39.0,11,0.65,75,2020,8,夏季,3,0,44.0,15.285714285714286
2020-08-20,兰州市,优,43,14,43.0,32.0,8,0.57,58,2020,8,夏季,4,0,46.0,15.142857142857142
2020-08-21,兰州市,优,30,12,30.0,20.0,6,0.5,62,2020,8,夏季,5,0,43.0,15.142857142857142
2020-08-22,兰州市,优,41,15,41.0,33.0,10,0.81,43,2020,8,夏季,6,1,30.0,14.857142857142858
2020-08-23,兰州市,优,31,12,22.0,29.0,5,0.5,69,2020,8,夏季,7,1,41.0,13.714285714285714
2020-08-24,兰州市,优,47,17,43.0,43.0,9,1.03,69,2020,8,夏季,1,0,31.0,14.285714285714286
2020-08-25,兰州市,良,63,17,55.0,54.0,8,0.76,86,2020,8,夏季,2,0,47.0,14.714285714285714
2020-08-26,兰州市,良,76,25,79.0,63.0,15,1.14,80,2020,8,夏季,3,0,63.0,16.0
2020-08-27,兰州市,良,83,33,116.0,48.0,17,0.94,62,2020,8,夏季,4,0,76.0,18.714285714285715
2020-08-28,兰州市,良,73,29,98.0,39.0,10,0.69,68,2020,8,夏季,5,0,83.0,21.142857142857142
2020-08-29,兰州市,优,43,17,47.0,25.0,6,0.55,64,2020,8,夏季,6,1,73.0,21.428571428571427
2020-08-30,兰州市,优,23,10,19.0,24.0,4,0.64,59,2020,8,夏季,7,1,43.0,21.142857142857142
2020-08-31,兰州市,优,43,15,39.0,37.0,9,1.03,62,2020,8,夏季,1,0,23.0,20.857142857142858
2020-09-01,兰州市,优,42,14,43.0,38.0,15,0.69,46,2020,9,秋季,2,0,43.0,20.428571428571427
2020-09-02,兰州市,良,53,18,57.0,44.0,14,0.84,61,2020,9,秋季,3,0,42.0,19.428571428571427
2020-09-03,兰州市,良,64,22,78.0,64.0,16,0.98,40,2020,9,秋季,4,0,53.0,17.857142857142858
2020-09-04,兰州市,良,62,25,75.0,55.0,16,1.01,61,2020,9,秋季,5,0,64.0,17.285714285714285
2020-09-05,兰州市,良,51,23,54.0,53.0,12,0.77,33,2020,9,秋季,6,1,62.0,18.142857142857142
2020-09-06,兰州市,良,58,22,68.0,54.0,14,1.08,52,2020,9,秋季,7,1,51.0,19.857142857142858
2020-09-07,兰州市,良,61,21,72.0,46.0,13,0.72,60,2020,9,秋季,1,0,58.0,20.714285714285715
2020-09-08,兰州市,良,56,21,62.0,47.0,8,0.58,52,2020,9,秋季,2,0,61.0,21.714285714285715
2020-09-09,兰州市,优,43,21,44.0,36.0,9,0.58,58,2020,9,秋季,3,0,56.0,22.142857142857142
2020-09-10,兰州市,良,52,22,57.0,44.0,13,1.0,52,2020,9,秋季,4,0,43.0,22.142857142857142
2020-09-11,兰州市,良,51,21,51.0,43.0,9,0.62,62,2020,9,秋季,5,0,52.0,21.571428571428573
2020-09-12,兰州市,良,54,22,60.0,44.0,11,0.75,40,2020,9,秋季,6,1,51.0,21.428571428571427
2020-09-13,兰州市,优,38,16,39.0,41.0,7,0.6,37,2020,9,秋季,7,1,54.0,20.571428571428573
2020-09-14,兰州市,优,35,18,35.0,30.0,5,0.57,64,2020,9,秋季,1,0,38.0,20.142857142857142
2020-09-15,兰州市,优,38,18,39.0,32.0,7,0.55,72,2020,9,秋季,2,0,35.0,19.714285714285715
2020-09-16,兰州市,良,53,22,62.0,54.0,12,0.93,32,2020,9,秋季,3,0,38.0,19.857142857142858
2020-09-17,兰州市,优,40,17,38.0,39.0,7,0.53,70,2020,9,秋季,4,0,53.0,19.142857142857142
2020-09-18,兰州市,良,63,25,77.0,51.0,13,0.87,49,2020,9,秋季,5,0,40.0,19.714285714285715
2020-09-19,兰州市,优,48,18,50.0,33.0,7,0.54,43,2020,9,秋季,6,1,63.0,19.142857142857142
2020-09-20,兰州市,优,35,17,35.0,30.0,6,0.55,44,2020,9,秋季,7,1,48.0,19.285714285714285
2020-09-21,兰州市,优,26,15,25.0,36.0,6,0.71,32,2020,9,秋季,1,0,35.0,18.857142857142858
2020-09-22,兰州市,优,37,18,35.0,35.0,10,0.68,52,2020,9,秋季,2,0,26.0,18.857142857142858
2020-09-23,兰州市,良,56,26,64.0,53.0,10,0.86,43,2020,9,秋季,3,0,37.0,19.428571428571427
2020-09-24,兰州市,良,70,31,91.0,57.0,9,0.88,13,2020,9,秋季,4,0,56.0,21.428571428571427
2020-09-25,兰州市,良,59,24,69.0,42.0,8,0.78,33,2020,9,秋季,5,0,70.0,21.285714285714285
2020-09-26,兰州市,优,50,18,53.0,33.0,8,0.68,42,2020,9,秋季,6,1,59.0,21.285714285714285
2020-09-27,兰州市,优,34,12,34.0,26.0,6,0.49,51,2020,9,秋季,7,1,50.0,20.571428571428573
2020-09-28,兰州市,优,27,11,26.0,23.0,7,0.51,55,2020,9,秋季,1,0,34.0,20.0
2020-09-29,兰州市,良,51,17,56.0,42.0,9,0.66,56,2020,9,秋季,2,0,27.0,19.857142857142858
2020-09-30,兰州市,优,38,18,38.0,28.0,7,0.56,48,2020,9,秋季,3,0,51.0,18.714285714285715
2020-10-01,兰州市,优,44,19,44.0,23.0,8,0.48,68,2020,10,秋季,4,0,38.0,17.0
2020-10-02,兰州市,良,51,22,53.0,27.0,8,0.48,69,2020,10,秋季,5,0,44.0,16.714285714285715
2020-10-03,兰州市,良,53,20,59.0,45.0,10,0.53,49,2020,10,秋季,6,1,51.0,17.0
2020-10-04,兰州市,良,51,18,56.0,35.0,12,0.47,41,2020,10,秋季,7,1,53.0,17.857142857142858
2020-10-05,兰州市,良,51,22,54.0,30.0,12,0.51,53,2020,10,秋季,1,0,51.0,19.428571428571427
2020-10-06,兰州市,良,54,25,59.0,46.0,11,0.78,33,2020,10,秋季,2,0,51.0,20.571428571428573
2020-10-07,兰州市,良,55,25,63.0,40.0,9,0.71,35,2020,10,秋季,3,0,54.0,21.571428571428573
2020-10-08,兰州市,优,47,19,51.0,32.0,8,0.61,48,2020,10,秋季,4,0,55.0,21.571428571428573
2020-10-09,兰州市,良,64,28,77.0,54.0,9,0.67,39,2020,10,秋季,5,0,47.0,22.428571428571427
2020-10-10,兰州市,良,62,26,76.0,37.0,8,0.6,66,2020,10,秋季,6,1,64.0,23.285714285714285
2020-10-11,兰州市,良,75,29,102.0,18.0,8,0.28,73,2020,10,秋季,7,1,62.0,24.857142857142858
2020-10-12,兰州市,良,63,26,76.0,33.0,11,0.44,58,2020,10,秋季,1,0,75.0,25.428571428571427
2020-10-13,兰州市,良,56,23,64.0,26.0,9,0.45,64,2020,10,秋季,2,0,63.0,25.142857142857142
2020-10-14,兰州市,优,43,19,44.0,33.0,9,0.51,56,2020,10,秋季,3,0,56.0,24.285714285714285
2020-10-15,兰州市,良,62,27,73.0,42.0,15,0.7,52,2020,10,秋季,4,0,43.0,25.428571428571427
2020-10-16,兰州市,良,55,21,62.0,38.0,9,0.62,65,2020,10,秋季,5,0,62.0,24.428571428571427
2020-10-17,兰州市,良,69,31,89.0,50.0,20,0.84,47,2020,10,秋季,6,1,55.0,25.142857142857142
2020-10-18,兰州市,优,50,23,54.0,37.0,8,0.5,67,2020,10,秋季,7,1,69.0,24.285714285714285
2020-10-19,兰州市,良,68,37,86.0,58.0,17,1.03,38,2020,10,秋季,1,0,50.0,25.857142857142858
2020-10-20,兰州市,良,90,43,130.0,78.0,26,1.09,25,2020,10,秋季,2,0,68.0,28.714285714285715
2020-10-21,兰州市,良,93,52,139.0,78.0,24,1.4,28,2020,10,秋季,3,0,90.0,33.42857142857143
2020-10-22,兰州市,良,96,51,141.0,84.0,25,1.55,25,2020,10,秋季,4,0,93.0,36.85714285714285
2020-10-23,兰州市,良,85,43,120.0,66.0,19,1.1,38,2020,10,秋季,5,0,96.0,40.0
2020-10-24,兰州市,良,70,39,91.0,64.0,10,1.08,31,2020,10,秋季,6,1,85.0,41.142857142857146
2020-10-25,兰州市,良,72,36,96.0,56.0,15,0.99,40,2020,10,秋季,7,1,70.0,43.0
2020-10-26,兰州市,良,55,25,62.0,43.0,16,0.6,54,2020,10,秋季,1,0,72.0,41.285714285714285
2020-10-27,兰州市,优,45,30,38.0,39.0,5,0.69,44,2020,10,秋季,2,0,55.0,39.42857142857143
2020-10-28,兰州市,优,50,34,50.0,45.0,7,0.9,41,2020,10,秋季,3,0,45.0,36.85714285714285
2020-10-29,兰州市,良,73,49,92.0,65.0,14,1.45,24,2020,10,秋季,4,0,50.0,36.57142857142857
2020-10-30,兰州市,良,59,32,68.0,36.0,9,0.7,47,2020,10,秋季,5,0,73.0,35.0
2020-10-31,兰州市,良,78,32,107.0,39.0,13,0.56,60,2020,10,秋季,6,1,59.0,34.0
2020-11-01,兰州市,良,57,24,67.0,41.0,18,0.6,52,2020,11,秋季,7,1,78.0,32.285714285714285
2020-11-02,兰州市,良,75,36,100.0,63.0,14,1.0,35,2020,11,秋季,1,0,57.0,33.857142857142854
2020-11-03,兰州市,良,85,47,119.0,75.0,26,1.43,20,2020,11,秋季,2,0,75.0,36.285714285714285
2020-11-04,兰州市,良,81,46,112.0,76.0,24,1.32,16,2020,11,秋季,3,0,85.0,38.0
2020-11-05,兰州市,良,80,49,100.0,45.0,12,0.82,47,2020,11,秋季,4,0,81.0,38.0
2020-11-06,兰州市,轻度污染,118,52,186.0,53.0,14,0.9,48,2020,11,秋季,5,0,80.0,40.85714285714285
2020-11-07,兰州市,良,99,52,148.0,78.0,25,1.55,25,2020,11,秋季,6,1,118.0,43.71428571428572
2020-11-08,兰州市,良,87,51,124.0,70.0,29,1.48,19,2020,11,秋季,7,1,99.0,47.57142857142857
2020-11-09,兰州市,良,92,63,130.0,79.0,18,1.9,24,2020,11,秋季,1,0,87.0,51.42857142857143
2020-11-10,兰州市,轻度污染,101,70,149.0,89.0,27,2.16,21,2020,11,秋季,2,0,92.0,54.71428571428572
2020-11-11,兰州市,轻度污染,103,74,149.0,90.5,30,1.95,24,2020,11,秋季,3,0,101.0,58.71428571428572
2020-11-12,兰州市,良,95,69,134.0,87.0,28,1.89,23,2020,11,秋季,4,0,103.0,61.57142857142857
2020-11-13,兰州市,轻度污染,107,80,147.0,90.5,31,2.03,22,2020,11,秋季,5,0,95.0,65.57142857142857
2020-11-14,兰州市,轻度污染,110,82,144.0,90.5,22,1.97,26,2020,11,秋季,6,1,107.0,69.85714285714286
2020-11-15,兰州市,轻度污染,121,91,151.0,90.5,18,1.98,25,2020,11,秋季,7,1,110.0,75.57142857142857
2020-11-16,兰州市,轻度污染,110,81,140.0,80.0,18,1.64,30,2020,11,秋季,1,0,121.0,78.14285714285714
2020-11-17,兰州市,良,80,35,111.0,31.0,14,0.69,75,2020,11,秋季,2,0,110.0,73.14285714285714
2020-11-18,兰州市,良,76,39,104.0,52.0,11,0.92,43,2020,11,秋季,3,0,80.0,68.14285714285714
2020-11-19,兰州市,良,84,48,118.0,77.0,22,1.51,23,2020,11,秋季,4,0,76.0,65.14285714285714
2020-11-20,兰州市,良,80,48,108.0,54.0,21,1.3,21,2020,11,秋季,5,0,84.0,60.57142857142857
2020-11-21,兰州市,优,33,21,32.0,20.0,7,0.51,56,2020,11,秋季,6,1,80.0,51.85714285714285
2020-11-22,兰州市,优,47,29,49.0,41.0,12,0.79,35,2020,11,秋季,7,1,33.0,43.0
2020-11-23,兰州市,良,64,43,77.0,59.0,16,1.48,20,2020,11,秋季,1,0,47.0,37.57142857142857
2020-11-24,兰州市,良,66,46,73.0,44.0,12,1.34,28,2020,11,秋季,2,0,64.0,39.142857142857146
2020-11-25,兰州市,良,73,53,81.0,43.0,15,1.0,37,2020,11,秋季,3,0,66.0,41.142857142857146
2020-11-26,兰州市,良,87,63,105.0,58.0,22,1.49,23,2020,11,秋季,4,0,73.0,43.285714285714285
2020-11-27,兰州市,良,63,37,75.0,58.0,25,1.13,22,2020,11,秋季,5,0,87.0,41.71428571428572
2020-11-28,兰州市,良,91,65,121.0,70.0,19,1.58,28,2020,11,秋季,6,1,63.0,48.0
2020-11-29,兰州市,良,66,43,81.0,57.0,24,1.08,35,2020,11,秋季,7,1,91.0,50.0
2020-11-30,兰州市,良,69,43,86.0,55.0,26,1.23,33,2020,11,秋季,1,0,66.0,50.0
2020-12-01,兰州市,良,79,58,89.0,40.0,20,1.04,37,2020,12,冬季,2,0,69.0,51.71428571428572
2020-12-02,兰州市,良,52,35,51.0,28.0,16,0.78,58,2020,12,冬季,3,0,79.0,49.142857142857146
2020-12-03,兰州市,良,56,36,60.0,40.0,14,0.96,41,2020,12,冬季,4,0,52.0,45.285714285714285
2020-12-04,兰州市,良,74,51,93.0,64.0,17,1.37,17,2020,12,冬季,5,0,56.0,47.285714285714285
2020-12-05,兰州市,良,87,64,109.0,64.0,20,1.55,17,2020,12,冬季,6,1,74.0,47.142857142857146
