日期,PM2.5,PM10,NO2,SO2,CO,O3
2020-03-24,39,107.0,55.0,17,0.87,64
2020-03-25,62,214.5,51.0,16,0.79,54
2020-03-26,42,121.0,20.0,5,0.6,72
2020-03-27,28,63.0,37.0,7,0.78,60
2020-03-28,30,68.0,43.0,9,0.79,49
2020-03-29,38,108.0,40.0,10,0.75,60
2020-03-30,40,118.0,54.0,13,0.93,46
2020-03-31,39,129.0,37.0,11,0.7,72
2020-04-01,34,64.0,20.0,5,0.58,68
2020-04-02,31,54.0,29.0,11,0.66,57
2020-04-03,33,52.0,33.0,6,0.81,62
2020-04-04,32,55.0,44.0,8,1.0,54
2020-04-05,35,78.0,51.0,11,1.09,69
2020-04-06,36,74.0,38.0,16,0.78,86
2020-04-07,32,62.0,34.0,8,0.68,85
2020-04-08,32,86.0,51.0,11,1.13,63
2020-04-09,32,102.0,59.0,14,0.85,61
2020-04-10,60,214.5,34.0,12,0.48,67
2020-04-11,31,97.0,28.0,14,0.44,78
2020-04-12,30,91.0,51.0,13,0.83,67
2020-04-13,40,125.0,53.0,12,0.78,69
2020-04-14,47,160.0,59.0,16,1.0,57
2020-04-15,53,202.0,56.0,21,0.85,70
2020-04-16,27,93.0,21.0,10,0.4,83
2020-04-17,30,120.0,42.0,13,0.58,66
2020-04-18,39,113.0,27.0,10,0.78,94
2020-04-19,44,146.0,46.0,14,0.73,74
2020-04-20,42,152.0,19.0,11,0.44,79
2020-04-21,28,72.0,22.0,5,0.41,84
2020-04-22,29,72.0,42.0,11,0.71,72
2020-04-23,26,79.0,32.0,11,0.42,95
2020-04-24,25,68.0,36.0,11,0.53,92
2020-04-25,28,88.0,54.0,18,0.67,65
2020-04-26,35,103.0,61.0,25,1.01,63
2020-04-27,37,107.0,68.0,24,0.98,66
2020-04-28,37,113.0,66.0,26,0.91,69
2020-04-29,36,110.0,63.0,18,0.8,68
2020-04-30,34,120.0,65.0,20,0.95,71
2020-05-01,36,112.0,73.0,20,0.97,80
2020-05-02,38,107.0,77.0,22,1.01,86
2020-05-03,54,214.5,54.0,12,0.73,73
2020-05-04,46,149.0,23.0,8,0.62,106
2020-05-05,35,113.0,50.0,12,0.7,86
2020-05-06,26,48.0,26.0,11,0.55,100
2020-05-07,30,56.0,27.0,5,0.48,66
2020-05-08,27,76.0,16.0,6,0.29,81
2020-05-09,22,51.0,26.0,5,0.49,88
2020-05-10,38,116.0,45.0,14,0.68,65
2020-05-11,34,94.0,33.0,5,0.47,74
2020-05-12,28,87.0,50.0,14,0.77,70
2020-05-13,25,75.0,32.0,8,0.64,82
2020-05-14,33,103.0,50.0,12,0.69,72
2020-05-15,33,89.0,39.0,13,0.6,78
2020-05-16,21,52.0,38.0,7,0.45,83
2020-05-17,30,114.0,45.0,16,0.73,74
2020-05-18,34,113.0,34.0,10,0.61,80
2020-05-19,32,101.0,52.0,14,0.73,74
2020-05-20,31,90.0,59.0,19,0.95,70
2020-05-21,28,77.0,51.0,13,0.78,81
2020-05-22,32,104.0,49.0,17,0.68,73
2020-05-23,25,45.0,27.0,5,0.49,79
2020-05-24,22,40.0,35.0,8,0.48,59
2020-05-25,22,51.0,35.0,9,0.71,71
2020-05-26,17,27.0,28.0,6,0.5,64
2020-05-27,19,34.0,34.0,5,0.59,76
2020-05-28,20,55.0,42.0,10,0.86,74
2020-05-29,27,82.0,41.0,14,0.68,77
2020-05-30,30,61.0,31.0,5,0.56,82
2020-05-31,29,81.0,48.0,14,0.87,85
2020-06-01,23,59.0,34.0,8,0.6,85
2020-06-02,24,70.0,48.0,12,0.89,79
2020-06-03,26,70.0,47.0,15,0.94,91
2020-06-04,25,68.0,48.0,13,0.65,75
2020-06-05,24,67.0,52.0,12,0.96,88
2020-06-06,31,92.0,72.0,18,0.83,53
2020-06-07,37,101.0,33.0,8,0.53,84
2020-06-08,22,44.0,19.0,5,0.5,88
2020-06-09,27,76.0,35.0,11,0.63,98
2020-06-10,32,95.0,33.0,9,0.6,89
2020-06-11,24,43.0,17.0,6,0.48,115
2020-06-12,24,51.0,24.0,10,0.55,112
2020-06-13,29,63.0,25.0,5,0.5,79
2020-06-14,25,61.0,37.0,11,0.88,70
2020-06-15,26,57.0,24.0,13,0.69,92
2020-06-16,22,42.0,31.0,5,0.71,78
2020-06-17,20,37.0,37.0,7,0.65,84
2020-06-18,25,68.0,51.0,12,0.99,87
2020-06-19,20,54.0,35.0,8,0.58,97
2020-06-20,23,50.0,25.0,8,0.59,109
2020-06-21,24,54.0,21.0,8,0.59,84
2020-06-22,19,34.0,23.0,5,0.54,93
2020-06-23,22,60.0,47.0,7,0.69,77
2020-06-24,26,73.0,56.0,14,0.87,77
2020-06-25,33,91.0,50.0,17,0.83,63
2020-06-26,18,34.0,22.0,6,0.47,111
2020-06-27,19,55.0,41.0,11,0.9,78
2020-06-28,35,105.0,22.0,8,0.58,114
2020-06-29,21,68.0,41.0,9,0.63,77
2020-06-30,23,69.0,45.0,14,0.75,71
2020-07-01,17,34.0,26.0,7,0.54,90
2020-07-02,24,71.0,40.0,16,0.77,91
2020-07-03,30,74.0,38.0,7,0.52,70
2020-07-04,29,68.0,43.0,8,0.66,92
2020-07-05,30,91.0,58.0,16,0.78,85
2020-07-06,25,68.0,46.0,14,0.63,91
2020-07-07,18,46.0,41.0,8,0.66,102
2020-07-08,18,43.0,27.0,10,0.44,103
2020-07-09,19,45.0,28.0,10,0.49,87
2020-07-10,18,37.0,23.0,6,0.55,103
2020-07-11,13,27.0,31.0,6,0.55,61
2020-07-12,15,33.0,36.0,6,0.66,90
2020-07-13,19,56.0,52.0,12,0.91,51
2020-07-14,14,28.0,29.0,7,0.61,69
2020-07-15,10,33.0,32.0,9,0.88,76
2020-07-16,15,40.0,34.0,11,0.76,59
2020-07-17,18,43.0,31.0,11,0.68,88
2020-07-18,14,24.0,22.0,5,0.44,91
2020-07-19,18,39.0,39.0,11,0.73,91
2020-07-20,17,52.0,44.0,12,0.72,80
2020-07-21,16,40.0,26.0,8,0.49,85
2020-07-22,16,37.0,26.0,8,0.81,83
2020-07-23,16,39.0,26.0,6,0.53,50
2020-07-24,23,50.0,30.0,6,0.73,58
2020-07-25,14,44.0,30.0,6,0.53,74
2020-07-26,27,86.0,51.0,11,0.88,75
2020-07-27,24,85.0,56.0,16,0.97,84
2020-07-28,18,52.0,38.0,8,0.63,76
2020-07-29,18,52.0,27.0,7,0.72,84
2020-07-30,19,53.0,28.0,9,0.8,99
2020-07-31,26,78.0,43.0,15,0.73,89
2020-08-01,16,42.0,27.0,7,0.53,108
2020-08-02,21,62.0,38.0,16,0.91,87
2020-08-03,16,45.0,28.0,9,0.68,92
2020-08-04,19,37.0,28.0,11,0.83,78
2020-08-05,14,28.0,19.0,9,0.72,79
2020-08-06,16,36.0,31.0,10,0.79,62
2020-08-07,20,61.0,52.0,13,1.18,61
2020-08-08,17,51.0,38.0,7,0.8,80
2020-08-09,18,57.0,47.0,15,1.24,73
2020-08-10,25,77.0,53.0,20,1.08,75
2020-08-11,16,33.0,29.0,8,0.95,64
2020-08-12,19,48.0,23.0,6,0.73,81
2020-08-13,15,51.0,44.0,14,1.0,64
2020-08-14,12,33.0,40.0,7,0.59,43
2020-08-15,17,44.0,50.0,9,0.8,58
2020-08-16,20,67.0,36.0,7,0.55,61
2020-08-17,13,30.0,28.0,6,0.53,84
2020-08-18,14,42.0,42.0,10,0.89,60
2020-08-19,16,45.0,39.0,11,0.65,75
2020-08-20,14,43.0,32.0,8,0.57,58
2020-08-21,12,30.0,20.0,6,0.5,62
2020-08-22,15,41.0,33.0,10,0.81,43
2020-08-23,12,22.0,29.0,5,0.5,69
2020-08-24,17,43.0,43.0,9,1.03,69
2020-08-25,17,55.0,54.0,8,0.76,86
2020-08-26,25,79.0,63.0,15,1.14,80
2020-08-27,33,116.0,48.0,17,0.94,62
2020-08-28,29,98.0,39.0,10,0.69,68
2020-08-29,17,47.0,25.0,6,0.55,64
2020-08-30,10,19.0,24.0,4,0.64,59
2020-08-31,15,39.0,37.0,9,1.03,62
2020-09-01,14,43.0,38.0,15,0.69,46
2020-09-02,18,57.0,44.0,14,0.84,61
2020-09-03,22,78.0,64.0,16,0.98,40
2020-09-04,25,75.0,55.0,16,1.01,61
2020-09-05,23,54.0,53.0,12,0.77,33
2020-09-06,22,68.0,54.0,14,1.08,52
2020-09-07,21,72.0,46.0,13,0.72,60
2020-09-08,21,62.0,47.0,8,0.58,52
2020-09-09,21,44.0,36.0,9,0.58,58
2020-09-10,22,57.0,44.0,13,1.0,52
2020-09-11,21,51.0,43.0,9,0.62,62
2020-09-12,22,60.0,44.0,11,0.75,40
2020-09-13,16,39.0,41.0,7,0.6,37
2020-09-14,18,35.0,30.0,5,0.57,64
2020-09-15,18,39.0,32.0,7,0.55,72
2020-09-16,22,62.0,54.0,12,0.93,32
2020-09-17,17,38.0,39.0,7,0.53,70
2020-09-18,25,77.0,51.0,13,0.87,49
2020-09-19,18,50.0,33.0,7,0.54,43
2020-09-20,17,35.0,30.0,6,0.55,44
2020-09-21,15,25.0,36.0,6,0.71,32
2020-09-22,18,35.0,35.0,10,0.68,52
2020-09-23,26,64.0,53.0,10,0.86,43
2020-09-24,31,91.0,57.0,9,0.88,13
2020-09-25,24,69.0,42.0,8,0.78,33
2020-09-26,18,53.0,33.0,8,0.68,42
2020-09-27,12,34.0,26.0,6,0.49,51
2020-09-28,11,26.0,23.0,7,0.51,55
2020-09-29,17,56.0,42.0,9,0.66,56
2020-09-30,18,38.0,28.0,7,0.56,48
2020-10-01,19,44.0,23.0,8,0.48,68
2020-10-02,22,53.0,27.0,8,0.48,69
2020-10-03,20,59.0,45.0,10,0.53,49
2020-10-04,18,56.0,35.0,12,0.47,41
2020-10-05,22,54.0,30.0,12,0.51,53
2020-10-06,25,59.0,46.0,11,0.78,33
2020-10-07,25,63.0,40.0,9,0.71,35
2020-10-08,19,51.0,32.0,8,0.61,48
2020-10-09,28,77.0,54.0,9,0.67,39
2020-10-10,26,76.0,37.0,8,0.6,66
2020-10-11,29,102.0,18.0,8,0.28,73
2020-10-12,26,76.0,33.0,11,0.44,58
2020-10-13,23,64.0,26.0,9,0.45,64
2020-10-14,19,44.0,33.0,9,0.51,56
2020-10-15,27,73.0,42.0,15,0.7,52
2020-10-16,21,62.0,38.0,9,0.62,65
2020-10-17,31,89.0,50.0,20,0.84,47
2020-10-18,23,54.0,37.0,8,0.5,67
2020-10-19,37,86.0,58.0,17,1.03,38
2020-10-20,43,130.0,78.0,26,1.09,25
2020-10-21,52,139.0,78.0,24,1.4,28
2020-10-22,51,141.0,84.0,25,1.55,25
2020-10-23,43,120.0,66.0,19,1.1,38
2020-10-24,39,91.0,64.0,10,1.08,31
2020-10-25,36,96.0,56.0,15,0.99,40
2020-10-26,25,62.0,43.0,16,0.6,54
2020-10-27,30,38.0,39.0,5,0.69,44
2020-10-28,34,50.0,45.0,7,0.9,41
2020-10-29,49,92.0,65.0,14,1.45,24
2020-10-30,32,68.0,36.0,9,0.7,47
2020-10-31,32,107.0,39.0,13,0.56,60
2020-11-01,24,67.0,41.0,18,0.6,52
2020-11-02,36,100.0,63.0,14,1.0,35
2020-11-03,47,119.0,75.0,26,1.43,20
2020-11-04,46,112.0,76.0,24,1.32,16
2020-11-05,49,100.0,45.0,12,0.82,47
2020-11-06,52,186.0,53.0,14,0.9,48
2020-11-07,52,148.0,78.0,25,1.55,25
2020-11-08,51,124.0,70.0,29,1.48,19
2020-11-09,63,130.0,79.0,18,1.9,24
2020-11-10,70,149.0,89.0,27,2.16,21
2020-11-11,74,149.0,90.5,30,1.95,24
2020-11-12,69,134.0,87.0,28,1.89,23
2020-11-13,80,147.0,90.5,31,2.03,22
2020-11-14,82,144.0,90.5,22,1.97,26
2020-11-15,91,151.0,90.5,18,1.98,25
2020-11-16,81,140.0,80.0,18,1.64,30
2020-11-17,35,111.0,31.0,14,0.69,75
2020-11-18,39,104.0,52.0,11,0.92,43
2020-11-19,48,118.0,77.0,22,1.51,23
2020-11-20,48,108.0,54.0,21,1.3,21
2020-11-21,21,32.0,20.0,7,0.51,56
2020-11-22,29,49.0,41.0,12,0.79,35
2020-11-23,43,77.0,59.0,16,1.48,20
2020-11-24,46,73.0,44.0,12,1.34,28
2020-11-25,53,81.0,43.0,15,1.0,37
2020-11-26,63,105.0,58.0,22,1.49,23
2020-11-27,37,75.0,58.0,25,1.13,22
2020-11-28,65,121.0,70.0,19,1.58,28
2020-11-29,43,81.0,57.0,24,1.08,35
2020-11-30,43,86.0,55.0,26,1.23,33
2020-12-01,58,89.0,40.0,20,1.04,37
2020-12-02,35,51.0,28.0,16,0.78,58
2020-12-03,36,60.0,40.0,14,0.96,41
2020-12-04,51,93.0,64.0,17,1.37,17
2020-12-05,64,109.0,64.0,20,1.55,17
2020-12-06,58,96.0,57.0,22,1.39,18
2020-12-07,53,97.0,68.0,19,1.42,19
2020-12-08,56,93.0,66.0,19,1.48,22
2020-12-09,33,55.0,37.0,11,0.84,52
2020-12-10,46,95.0,73.0,21,1.52,20
2020-12-11,43,90.0,66.0,31,1.5,25
2020-12-12,36,78.0,51.0,21,1.27,36
2020-12-13,27,65.0,24.0,13,0.72,49
2020-12-14,43,101.0,60.0,23,1.46,18
2020-12-15,57,110.0,65.0,23,1.73,19
2020-12-16,40,84.0,60.0,21,1.36,23
2020-12-17,26,45.0,34.0,16,0.74,55
2020-12-18,35,69.0,61.0,18,1.38,25
2020-12-19,36,75.0,63.0,20,1.25,27
2020-12-20,63,118.0,75.0,31,2.02,16
2020-12-21,81,144.0,88.0,38,2.65,14
2020-12-22,65,169.0,70.0,32,2.39,20
2020-12-23,41,125.0,72.0,27,1.88,26
2020-12-24,46,117.0,74.0,35,2.11,17
2020-12-25,64,140.0,81.0,38,2.72,12
2020-12-26,77,161.0,90.0,38,3.09,15
2020-12-27,90,176.0,90.5,38,3.27,14
2020-12-28,49,111.0,54.0,23,1.94,34
2020-12-29,20,44.0,24.0,8,0.92,56
2020-12-30,26,57.0,38.0,17,1.24,41
2020-12-31,45,98.0,61.0,27,1.97,15
2021-01-01,60,122.0,74.0,36,2.35,13
2021-01-02,60,116.0,67.0,36,2.13,21
2021-01-03,37,81.0,56.0,25,1.36,30
2021-01-04,35,78.0,46.0,21,1.09,36
2021-01-05,29,55.0,39.0,23,0.95,36
2021-01-06,23,51.0,30.0,16,0.87,48
2021-01-07,29,71.0,51.0,23,1.18,25
2021-01-08,52,112.0,73.0,30,2.05,13
2021-01-09,51,100.0,60.0,36,1.82,19
2021-01-10,30,67.0,36.0,23,0.98,41
2021-01-11,44,111.0,68.0,21,1.6,22
2021-01-12,66,157.0,90.5,38,3.2,13
2021-01-13,61,136.0,89.0,38,2.78,15
2021-01-14,49,178.0,64.0,24,2.28,25
2021-01-15,31,111.0,43.0,22,1.23,34
2021-01-16,25,55.0,30.0,18,0.82,45
2021-01-17,49,107.0,69.0,25,1.96,17
2021-01-18,63,150.0,85.0,28,3.0,14
2021-01-19,47,111.0,76.0,31,2.15,23
2021-01-20,57,127.0,87.0,38,2.23,17
2021-01-21,63,128.0,83.0,38,2.33,19
2021-01-22,55,118.0,86.0,38,2.43,16
2021-01-23,61,121.0,88.0,38,2.42,12
2021-01-24,64,135.0,64.0,30,1.84,22
2021-01-25,67,167.0,55.0,11,1.25,38
2021-01-26,51,157.0,57.0,15,1.16,29
2021-01-27,48,137.0,51.0,21,1.23,30
2021-01-28,49,188.0,63.0,25,1.34,27
2021-01-29,46,116.0,60.0,25,1.35,25
2021-01-30,37,78.0,63.0,24,1.5,25
2021-01-31,42,79.0,64.0,26,1.54,31
2021-02-01,41,80.0,62.0,28,1.45,33
2021-02-02,45,98.0,69.0,25,1.7,28
2021-02-03,38,81.0,59.0,23,1.6,30
2021-02-04,35,78.0,63.0,25,1.48,27
2021-02-05,38,88.0,63.0,24,1.53,32
2021-02-06,38,77.0,58.0,26,1.53,33
2021-02-07,38,73.0,63.0,30,1.54,32
2021-02-08,47,85.0,66.0,31,1.75,32
2021-02-09,52,90.0,71.0,29,1.84,34
2021-02-10,59,97.0,75.0,32,1.86,39
2021-02-11,60,114.0,61.0,23,1.68,40
2021-02-12,60,120.0,38.0,28,1.05,49
2021-02-13,20,58.0,22.0,10,0.56,66
2021-02-14,27,68.0,29.0,23,0.91,49
2021-02-15,22,49.0,26.0,16,0.66,63
2021-02-16,24,44.0,38.0,18,1.18,52
2021-02-17,28,49.0,49.0,27,1.24,35
2021-02-18,27,53.0,46.0,21,1.08,45
2021-02-19,31,59.0,52.0,24,1.31,41
2021-02-20,29,61.0,54.0,22,1.43,34
2021-02-21,31,75.0,57.0,25,1.56,34
2021-02-22,37,84.0,63.0,23,1.38,29
2021-02-23,44,111.0,52.0,26,1.23,51
2021-02-24,39,103.0,24.0,14,0.71,93
2021-02-25,49,79.0,29.0,12,0.9,81
2021-02-26,37,58.0,33.0,8,0.87,53
2021-02-27,35,126.0,20.0,8,0.66,50
2021-02-28,26,83.0,17.0,12,0.54,67
2021-03-01,26,63.0,36.0,10,0.71,55
2021-03-02,42,98.0,57.0,21,1.1,33
2021-03-03,40,92.0,62.0,22,1.15,37
2021-03-04,36,87.0,63.0,24,1.13,34
2021-03-05,35,87.0,46.0,18,1.02,44
2021-03-06,33,84.0,52.0,15,0.82,48
2021-03-07,40,94.0,53.0,18,1.0,45
2021-03-08,31,65.0,53.0,14,1.12,43
2021-03-09,34,72.0,51.0,15,0.94,50
2021-03-10,26,57.0,42.0,8,0.78,65
2021-03-11,35,75.0,61.0,15,1.18,43
2021-03-12,34,87.0,55.0,23,1.2,44
2021-03-13,44,106.0,76.0,23,1.3,38
2021-03-14,91,214.5,49.0,10,0.83,54
2021-03-15,74,214.5,76.0,24,1.31,37
2021-03-16,91,214.5,27.0,6,0.63,38
2021-03-17,91,214.5,28.0,11,0.68,26
2021-03-18,91,214.5,39.0,20,0.85,13
2021-03-19,91,214.5,19.0,5,0.5,49
2021-03-20,58,214.5,20.0,7,0.44,63
2021-03-21,41,194.0,29.0,6,0.55,60
2021-03-22,51,194.0,56.0,12,0.96,40
2021-03-23,46,155.0,59.0,15,1.09,47
2021-03-24,57,214.5,61.0,13,0.95,44
2021-03-25,57,214.5,44.0,12,0.84,56
2021-03-26,53,214.5,28.0,7,0.57,80
2021-03-27,48,181.0,52.0,18,0.99,54
2021-03-28,59,214.5,47.0,13,0.95,50
2021-03-29,91,214.5,43.0,13,0.82,47
2021-03-30,75,214.5,41.0,11,0.85,50
2021-03-31,40,99.0,24.0,7,0.65,62
2021-04-01,20,29.0,22.0,6,0.54,63
2021-04-02,17,20.0,27.0,6,0.58,54
2021-04-03,21,29.0,23.0,6,0.59,55
2021-04-04,19,30.0,31.0,5,0.73,51
2021-04-05,29,64.0,48.0,8,1.01,45
2021-04-06,40,152.0,29.0,7,0.51,76
2021-04-07,25,61.0,38.0,7,0.63,61
2021-04-08,32,64.0,39.0,7,0.73,61
2021-04-09,26,45.0,26.0,8,0.63,76
2021-04-10,21,33.0,25.0,9,0.6,59
2021-04-11,29,42.0,28.0,7,0.61,82
2021-04-12,28,87.0,32.0,8,0.57,70
2021-04-13,34,94.0,28.0,8,0.5,60
2021-04-14,28,77.0,34.0,14,0.62,64
2021-04-15,33,127.0,27.0,7,0.49,84
2021-04-16,34,132.0,41.0,10,0.6,59
2021-04-17,31,110.0,49.0,16,0.66,50
2021-04-18,32,109.0,46.0,16,0.76,61
2021-04-19,21,44.0,20.0,7,0.54,80
2021-04-20,36,76.0,41.0,9,0.83,79
2021-04-21,33,77.0,42.0,10,0.77,69
2021-04-22,24,57.0,38.0,7,0.6,45
2021-04-23,24,47.0,36.0,9,0.73,41
2021-04-24,20,42.0,17.0,5,0.46,68
2021-04-25,42,107.0,28.0,8,0.48,53
2021-04-26,91,214.5,32.0,7,0.52,41
2021-04-27,84,214.5,37.0,7,0.53,46
2021-04-28,26,54.0,35.0,8,0.58,60
2021-04-29,29,88.0,52.0,14,0.84,44
2021-04-30,53,184.0,46.0,12,0.68,49
2021-05-01,36,109.0,51.0,15,0.81,51
2021-05-02,31,101.0,41.0,10,0.65,65
2021-05-03,48,163.0,29.0,9,0.54,63
2021-05-04,35,116.0,15.0,7,0.38,94
2021-05-05,29,79.0,29.0,12,0.54,80
2021-05-06,54,194.0,45.0,17,0.74,63
2021-05-07,91,214.5,46.0,16,0.68,63
2021-05-08,44,128.0,58.0,18,0.85,65
2021-05-09,32,105.0,51.0,19,0.78,70
2021-05-10,35,106.0,25.0,10,0.44,72
2021-05-11,25,55.0,28.0,8,0.45,78
2021-05-12,24,65.0,47.0,14,0.7,70
2021-05-13,23,56.0,33.0,11,0.58,73
2021-05-14,37,99.0,16.0,7,0.38,74
2021-05-15,17,23.0,22.0,6,0.43,66
2021-05-16,18,36.0,33.0,9,0.53,61
2021-05-17,19,45.0,36.0,11,0.5,80
2021-05-18,25,56.0,42.0,16,0.61,69
2021-05-19,21,43.0,29.0,8,0.47,82
2021-05-20,24,63.0,55.0,16,0.73,59
2021-05-21,30,77.0,63.0,16,0.7,45
2021-05-22,29,75.0,33.0,7,0.45,55
2021-05-23,20,41.0,33.0,9,0.57,60
2021-05-24,23,59.0,39.0,12,0.48,71
2021-05-25,24,74.0,49.0,16,0.66,71
2021-05-26,15,45.0,28.0,9,0.41,102
2021-05-27,26,82.0,50.0,18,0.7,73
2021-05-28,31,96.0,46.0,16,0.7,62
2021-05-29,21,64.0,38.0,10,0.51,79
2021-05-30,26,82.0,50.0,13,0.7,85
2021-05-31,73,214.5,21.0,8,0.39,82
2021-06-01,28,68.0,36.0,10,0.49,79
2021-06-02,27,73.0,38.0,8,0.45,65
2021-06-03,23,56.0,30.0,8,0.39,76
2021-06-04,20,62.0,49.0,16,0.65,76
2021-06-05,23,74.0,54.0,15,0.68,77
2021-06-06,47,149.0,54.0,18,0.67,52
2021-06-07,24,58.0,29.0,10,0.47,86
2021-06-08,21,49.0,20.0,8,0.39,91
2021-06-09,20,38.0,16.0,7,0.29,97
2021-06-10,21,59.0,30.0,10,0.48,90
2021-06-11,16,34.0,24.0,7,0.46,98
2021-06-12,19,51.0,38.0,12,0.65,77
2021-06-13,27,69.0,25.0,8,0.53,77
2021-06-14,18,36.0,18.0,6,0.4,83
2021-06-15,28,75.0,33.0,9,0.57,49
2021-06-16,17,35.0,15.0,8,0.36,77
2021-06-17,18,31.0,27.0,6,0.49,69
2021-06-18,18,46.0,45.0,9,0.63,53
2021-06-19,17,52.0,42.0,8,0.51,71
2021-06-20,14,40.0,33.0,8,0.45,101
2021-06-21,36,120.0,48.0,15,0.63,77
2021-06-22,33,112.0,57.0,17,0.79,70
2021-06-23,20,48.0,24.0,7,0.47,100
2021-06-24,27,64.0,21.0,8,0.44,85
2021-06-25,18,36.0,31.0,6,0.57,67
2021-06-26,20,47.0,35.0,7,0.48,70
2021-06-27,19,48.0,32.0,10,0.53,89
2021-06-28,18,41.0,25.0,13,0.49,86
2021-06-29,19,43.0,27.0,10,0.5,89
2021-06-30,21,45.0,39.0,10,0.58,76
2021-07-01,19,42.0,30.0,8,0.48,88
2021-07-02,14,28.0,22.0,7,0.39,110
2021-07-03,21,60.0,49.0,14,0.63,73
2021-07-04,21,59.0,39.0,9,0.47,84
2021-07-05,23,72.0,39.0,12,0.59,86
2021-07-06,17,35.0,26.0,12,0.45,99
2021-07-07,18,51.0,41.0,14,0.53,98
2021-07-08,21,60.0,44.0,14,0.69,88
2021-07-09,19,56.0,45.0,13,0.53,85
2021-07-10,18,48.0,36.0,7,0.44,82
2021-07-11,18,48.0,35.0,12,0.62,91
2021-07-12,17,37.0,33.0,14,0.48,93
2021-07-13,22,71.0,47.0,16,0.65,90
2021-07-14,20,49.0,33.0,7,0.4,68
2021-07-15,12,28.0,26.0,5,0.4,77
2021-07-16,15,40.0,32.0,7,0.46,82
2021-07-17,20,56.0,35.0,14,0.49,88
2021-07-18,16,49.0,37.0,10,0.52,102
2021-07-19,18,46.0,33.0,14,0.49,107
2021-07-20,14,38.0,21.0,7,0.44,103
2021-07-21,13,32.0,17.0,6,0.42,100
2021-07-22,15,37.0,19.0,7,0.42,101
2021-07-23,14,36.0,18.0,7,0.45,95
2021-07-24,15,39.0,19.0,7,0.42,94
2021-07-25,16,38.0,23.0,7,0.42,61
2021-07-26,16,32.0,28.0,6,0.43,94
2021-07-27,22,63.0,46.0,12,0.75,65
2021-07-28,17,45.0,37.0,9,0.54,94
2021-07-29,18,53.0,52.0,13,0.66,83
2021-07-30,20,61.0,53.0,17,0.69,91
2021-07-31,24,72.0,56.0,18,0.75,99
2021-08-01,21,66.0,50.0,17,0.69,104
2021-08-02,29,89.0,34.0,9,0.53,96
2021-08-03,26,51.0,18.0,7,0.37,83
2021-08-04,15,38.0,34.0,9,0.58,88
2021-08-05,18,50.0,37.0,11,0.54,109
2021-08-06,22,63.0,46.0,16,0.67,78
2021-08-07,18,51.0,40.0,13,0.59,95
2021-08-08,33,95.0,16.0,9,0.37,113
2021-08-09,19,45.0,27.0,20,0.52,100
2021-08-10,17,40.0,24.0,9,0.43,105
2021-08-11,16,42.0,30.0,8,0.44,96
2021-08-12,22,55.0,39.0,13,0.6,87
2021-08-13,28,75.0,54.0,15,0.83,92
2021-08-14,21,58.0,41.0,11,0.55,90
2021-08-15,16,40.0,14.0,6,0.5,93
2021-08-16,11,35.0,21.0,7,0.56,60
2021-08-17,13,35.0,17.0,6,0.59,62
2021-08-18,30,78.0,19.0,9,0.49,72
2021-08-19,17,29.0,27.0,7,0.55,82
2021-08-20,19,52.0,45.0,12,0.56,81
2021-08-21,14,39.0,37.0,9,0.55,61
2021-08-22,16,41.0,39.0,8,0.54,73
2021-08-23,23,60.0,32.0,13,0.5,72
2021-08-24,21,50.0,30.0,14,0.5,81
2021-08-25,20,59.0,39.0,15,0.62,41
2021-08-26,20,52.0,43.0,14,0.63,68
2021-08-27,18,55.0,41.0,14,0.57,69
2021-08-28,20,44.0,24.0,11,0.53,97
2021-08-29,18,48.0,35.0,15,0.55,81
2021-08-30,15,31.0,23.0,7,0.51,68
2021-08-31,21,44.0,40.0,10,0.66,66
2021-09-01,19,47.0,38.0,11,0.67,73
2021-09-02,14,38.0,29.0,8,0.59,61
2021-09-03,15,32.0,26.0,9,0.57,60
2021-09-04,25,64.0,36.0,12,0.62,63
2021-09-05,20,52.0,38.0,10,0.6,55
2021-09-06,16,34.0,37.0,12,0.65,68
2021-09-07,22,59.0,51.0,15,0.8,62
2021-09-08,22,61.0,48.0,18,0.77,70
2021-09-09,21,53.0,41.0,16,0.7,83
2021-09-10,22,64.0,56.0,22,0.88,66
2021-09-11,20,49.0,33.0,9,0.55,75
2021-09-12,17,38.0,20.0,7,0.5,79
2021-09-13,16,38.0,20.0,7,0.52,66
2021-09-14,11,24.0,24.0,7,0.55,61
2021-09-15,10,16.0,24.0,5,0.5,67
2021-09-16,14,27.0,37.0,7,0.53,53
2021-09-17,15,41.0,38.0,8,0.6,54
2021-09-18,15,30.0,32.0,8,0.5,57
2021-09-19,16,34.0,35.0,8,0.48,59
2021-09-20,20,55.0,46.0,11,0.8,51
2021-09-21,28,73.0,59.0,17,0.95,54
2021-09-22,20,46.0,37.0,9,0.55,60
2021-09-23,20,51.0,42.0,11,0.79,59
2021-09-24,20,42.0,28.0,14,0.52,61
2021-09-25,19,42.0,40.0,9,0.63,41
2021-09-26,23,60.0,38.0,10,0.53,56
2021-09-27,28,74.0,58.0,11,0.97,35
2021-09-28,32,82.0,61.0,14,1.16,43
2021-09-29,29,80.0,66.0,16,0.95,42
2021-09-30,29,79.0,57.0,16,0.99,54
2021-10-01,28,77.0,60.0,18,0.95,53
2021-10-02,24,67.0,52.0,20,0.9,43
